park,parkLabel,countryLabel,continentLabel,areaKm2,inceptionYear,elevation,coord
http://www.wikidata.org/entity/Q1544549,Green Island National Park,Австралия,Австралия и Океания,0.0788588666915894,1937,,Point(145.97444444 -16.75972222)
http://www.wikidata.org/entity/Q1544549,Green Island National Park,Австралия,Австралия и Океания,0.0788588666915894,1998,,Point(145.97444444 -16.75972222)
http://www.wikidata.org/entity/Q1544549,Green Island National Park,Австралия,Австралия и Океания,793,1937,,Point(145.97444444 -16.75972222)
http://www.wikidata.org/entity/Q1544549,Green Island National Park,Австралия,Австралия и Океания,793,1998,,Point(145.97444444 -16.75972222)
http://www.wikidata.org/entity/Q1545224,Боржоми-Харагаули,Грузия,Европа,5300,1995,,Point(43.13 41.84)
http://www.wikidata.org/entity/Q1546685,Keep River National Park,Австралия,Австралия и Океания,569,1986,122,Point(129.14 -15.8164)
http://www.wikidata.org/entity/Q1546685,Keep River National Park,Австралия,Австралия и Океания,569,1991,122,Point(129.14 -15.8164)
http://www.wikidata.org/entity/Q1546685,Keep River National Park,Австралия,Австралия и Океания,569,2002,122,Point(129.14 -15.8164)
http://www.wikidata.org/entity/Q1546685,Keep River National Park,Австралия,Австралия и Океания,261.899174804688,1986,122,Point(129.14 -15.8164)
http://www.wikidata.org/entity/Q1546685,Keep River National Park,Австралия,Австралия и Океания,261.899174804688,1991,122,Point(129.14 -15.8164)
http://www.wikidata.org/entity/Q1546685,Keep River National Park,Австралия,Австралия и Океания,261.899174804688,2002,122,Point(129.14 -15.8164)
http://www.wikidata.org/entity/Q1546685,Keep River National Park,Австралия,Австралия и Океания,310.42001953125,1986,122,Point(129.14 -15.8164)
http://www.wikidata.org/entity/Q1546685,Keep River National Park,Австралия,Австралия и Океания,310.42001953125,1991,122,Point(129.14 -15.8164)
http://www.wikidata.org/entity/Q1546685,Keep River National Park,Австралия,Австралия и Океания,310.42001953125,2002,122,Point(129.14 -15.8164)
http://www.wikidata.org/entity/Q1546990,Quirimbas National Park,Мозамбик,Африка,7506,1971,,Point(40.422048 -12.127746)
http://www.wikidata.org/entity/Q1547334,Grongah National Park,Австралия,Австралия и Океания,229.05123046875,2007,,Point(152.1287547 -25.9986311)
http://www.wikidata.org/entity/Q1547334,Grongah National Park,Австралия,Австралия и Океания,229,2007,,Point(152.1287547 -25.9986311)
http://www.wikidata.org/entity/Q7588335,St. Herman's Blue Hole National Park,Белиз,Северная Америка,2.69,1986,,Point(-88.685 17.156)
http://www.wikidata.org/entity/Q7643009,Суперагуи (национальный парк),Бразилия,Южная Америка,5.43,1989,10,Point(-48.219166666 -25.419444444)
http://www.wikidata.org/entity/Q7643009,Суперагуи (национальный парк),Бразилия,Южная Америка,370,1989,10,Point(-48.219166666 -25.419444444)
http://www.wikidata.org/entity/Q7643009,Суперагуи (национальный парк),Бразилия,Южная Америка,5.43,1989,10,Point(-48.1667 -25.3333)
http://www.wikidata.org/entity/Q7643009,Суперагуи (национальный парк),Бразилия,Южная Америка,370,1989,10,Point(-48.1667 -25.3333)
http://www.wikidata.org/entity/Q1583699,Warrabah National Park,Австралия,Австралия и Океания,52.1415576171875,2010,822,Point(150.9344444 -30.531666666)
http://www.wikidata.org/entity/Q1583713,Nymboi-Binderay National Park,Австралия,Австралия и Океания,17243,1997,309,Point(152.73194444 -30.10861111)
http://www.wikidata.org/entity/Q1583713,Nymboi-Binderay National Park,Австралия,Австралия и Океания,172.12794921875,1997,309,Point(152.73194444 -30.10861111)
http://www.wikidata.org/entity/Q5028518,Campos Gerais National Park,Бразилия,Южная Америка,215,2006,,Point(-49.95 -25.05)
http://www.wikidata.org/entity/Q5028518,Campos Gerais National Park,Бразилия,Южная Америка,212.99,2006,,Point(-49.95 -25.05)
http://www.wikidata.org/entity/Q5033548,Кантаньес (национальный парк),Гвинея-Бисау,Африка,680,1980,,Point(-15.0293 11.26461)
http://www.wikidata.org/entity/Q7455209,Serra da Cutia National Park,Бразилия,Южная Америка,2836.11,2001,210,Point(-64.3333 -11.6833)
http://www.wikidata.org/entity/Q7455209,Serra da Cutia National Park,Бразилия,Южная Америка,2834.99,2001,210,Point(-64.3333 -11.6833)
http://www.wikidata.org/entity/Q7455211,Серра-да-Канастра,Бразилия,Южная Америка,1979,1972,1106,Point(-46.5 -20.25)
http://www.wikidata.org/entity/Q7455211,Серра-да-Канастра,Бразилия,Южная Америка,1979.73,1972,1106,Point(-46.5 -20.25)
http://www.wikidata.org/entity/Q7455214,Serra da Mocidade National Park,Бразилия,Южная Америка,3593.91,1998,,Point(-61.89 1.144)
http://www.wikidata.org/entity/Q7455214,Serra da Mocidade National Park,Бразилия,Южная Америка,3509.6,1998,,Point(-61.89 1.144)
http://www.wikidata.org/entity/Q7455260,Серра-ду-Парду,Бразилия,Южная Америка,4454,2005,172,Point(-52.999166666 -5.727777777)
http://www.wikidata.org/entity/Q7455260,Серра-ду-Парду,Бразилия,Южная Америка,4453.95,2005,172,Point(-52.999166666 -5.727777777)
http://www.wikidata.org/entity/Q7643009,Суперагуи (национальный парк),Бразилия,Южная Америка,338.6,1989,10,Point(-48.219166666 -25.419444444)
http://www.wikidata.org/entity/Q7643009,Суперагуи (национальный парк),Бразилия,Южная Америка,333.18,1989,10,Point(-48.219166666 -25.419444444)
http://www.wikidata.org/entity/Q7643009,Суперагуи (национальный парк),Бразилия,Южная Америка,338.6,1989,10,Point(-48.1667 -25.3333)
http://www.wikidata.org/entity/Q7643009,Суперагуи (национальный парк),Бразилия,Южная Америка,333.18,1989,10,Point(-48.1667 -25.3333)
http://www.wikidata.org/entity/Q7935313,Viruá National Park,Бразилия,Южная Америка,2149.54,1998,58,Point(-61.131 1.293)
http://www.wikidata.org/entity/Q7935313,Viruá National Park,Бразилия,Южная Америка,2270.11,1998,58,Point(-61.131 1.293)
http://www.wikidata.org/entity/Q7971410,Wasgamuwa National Park,Шри-Ланка,Азия,393.22,1984,,Point(80.9333 7.71667)
http://www.wikidata.org/entity/Q8034123,Woraksan National Park,Республика Корея,Азия,28778,1984,,Point(128.198 36.835)
http://www.wikidata.org/entity/Q8072261,Zinave National Park,Мозамбик,Африка,4000,1973,,Point(33.5279 -21.5773)
http://www.wikidata.org/entity/Q9055955,Altos de Campana National Park,Панама,Северная Америка,48.16,1966,,Point(-79.9528451 8.7137229)
http://www.wikidata.org/entity/Q9055961,Харагуа,Доминиканская Республика,Северная Америка,1374,1983,,Point(-71.499023 17.789228)
http://www.wikidata.org/entity/Q9055968,Volcán Barú National Park,Панама,Северная Америка,143.25,1976,,Point(-82.54277778 8.80777778)
http://www.wikidata.org/entity/Q9055975,Ayub National Park,Пакистан,Азия,1.2666660602112,1959,,Point(73.080555555 33.570833333)
http://www.wikidata.org/entity/Q4845618,Yacambú National Park,Венесуэла,Южная Америка,146,1962,,Point(-69.66666667 9.63333333)
http://www.wikidata.org/entity/Q4845618,Yacambú National Park,Венесуэла,Южная Америка,146,1962,,Point(-69.5425 9.641666666)
http://www.wikidata.org/entity/Q4930573,Национальный парк Реам,Камбоджа,Азия,210,1993,,Point(103.73436445 10.50640943)
http://www.wikidata.org/entity/Q4988996,Prespa National Park,Албания,Европа,27.75,1999,,Point(20.898611111 40.825555555)
http://www.wikidata.org/entity/Q4988996,Prespa National Park,Албания,Европа,277.5,1999,,Point(20.898611111 40.825555555)
http://www.wikidata.org/entity/Q4994368,Mols Bjerge National Park,Дания,Европа,180,2007,,Point(10.512541666 56.207466666)
http://www.wikidata.org/entity/Q5015852,Cabrits National Park,Доминика,Северная Америка,214.89,1986,,Point(-61.473 15.586)
http://www.wikidata.org/entity/Q19597810,Малка-Мари,Кения,Африка,876,1989,,Point(40.7712 4.18499)
http://www.wikidata.org/entity/Q4704751,Al Saleel National Park,Оман,Азия,220,1997,,Point(59.197 22.363)
http://www.wikidata.org/entity/Q4736972,Альтос де Нсорк (национальный парк),Экваториальная Гвинея,Африка,800,2000,,Point(11.12 1.16)
http://www.wikidata.org/entity/Q4744643,Cayambe Coca National Park,Эквадор,Южная Америка,4031.03,1970,600,Point(-77.8 0.05)
http://www.wikidata.org/entity/Q4744643,Cayambe Coca National Park,Эквадор,Южная Америка,4031.03,1970,5790,Point(-77.8 0.05)
http://www.wikidata.org/entity/Q4761937,Angammedilla National Park,Шри-Ланка,Азия,75,2006,,Point(80.93714167 7.90117778)
http://www.wikidata.org/entity/Q4761937,Angammedilla National Park,Шри-Ланка,Азия,75,2006,,Point(80.9119 7.9212)
http://www.wikidata.org/entity/Q4784468,Araucárias National Park,Бразилия,Южная Америка,128.41,2005,,Point(-51.9675 -26.76472222)
http://www.wikidata.org/entity/Q4784468,Araucárias National Park,Бразилия,Южная Америка,128.1,2005,,Point(-51.9675 -26.76472222)
http://www.wikidata.org/entity/Q4845575,Turuepano National Park,Венесуэла,Южная Америка,771.2,1991,,Point(-62.9036544 10.451939)
http://www.wikidata.org/entity/Q4845588,Национальный парк Мариуса,Венесуэла,Южная Америка,3255.1,1991,2,Point(-61.475206 9.8058587)
http://www.wikidata.org/entity/Q4845607,Cerro El Copey National Park,Венесуэла,Южная Америка,68.8,1974,,Point(-63.8864207 11.0088427)
http://www.wikidata.org/entity/Q4845608,El Tamá National Park,Венесуэла,Южная Америка,1400.31,1978,574,Point(-72.189 7.54079)
http://www.wikidata.org/entity/Q4845608,El Tamá National Park,Венесуэла,Южная Америка,1400.31,1978,574,Point(-72.187194 7.540444)
http://www.wikidata.org/entity/Q4845617,Guatopo National Park,Венесуэла,Южная Америка,1224.64,1958,,Point(-66.416528 10.076361)
http://www.wikidata.org/entity/Q4845620,Yurubí National Park,Венесуэла,Южная Америка,236.7,1960,,Point(-68.65925 10.47875)
http://www.wikidata.org/entity/Q4845652,Duida-Marahuaca National Park,Венесуэла,Южная Америка,2365.7,1978,,Point(-65.4232408 3.6530517)
http://www.wikidata.org/entity/Q4845766,Эль-Гуачаро,Венесуэла,Южная Америка,629.4,1975,,Point(-63.553853611 10.171760388)
http://www.wikidata.org/entity/Q9055976,Национальный парк Лопе,Габон,Африка,4942,2002,,Point(11.5428 -0.525334)
http://www.wikidata.org/entity/Q9055979,Ивиндо (национальный парк),Габон,Африка,1822.68,2002,,Point(12.63 0.088)
http://www.wikidata.org/entity/Q9055979,Ивиндо (национальный парк),Габон,Африка,2987.58,2002,,Point(12.63 0.088)
http://www.wikidata.org/entity/Q9055985,Улу-Тембуронг,Бруней,Азия,550,1991,,Point(115.208 4.478)
http://www.wikidata.org/entity/Q9067090,Hlane Royal National Park,Эсватини,Африка,300,1967,,Point(31.88 -26.25)
http://www.wikidata.org/entity/Q10345240,Серра-дас-Конфусьонс,Бразилия,Южная Америка,5654.54,1998,,Point(-43.80305556 -9.125)
http://www.wikidata.org/entity/Q10345240,Серра-дас-Конфусьонс,Бразилия,Южная Америка,8238,1998,,Point(-43.80305556 -9.125)
http://www.wikidata.org/entity/Q10345240,Серра-дас-Конфусьонс,Бразилия,Южная Америка,8238.38,1998,,Point(-43.80305556 -9.125)
http://www.wikidata.org/entity/Q10345240,Серра-дас-Конфусьонс,Бразилия,Южная Америка,2583.84,1998,,Point(-43.80305556 -9.125)
http://www.wikidata.org/entity/Q10345241,Jericoacoara National Park,Бразилия,Южная Америка,22.96,2002,,Point(-40.5 -2.8)
http://www.wikidata.org/entity/Q10345241,Jericoacoara National Park,Бразилия,Южная Америка,88.6303,2002,,Point(-40.5 -2.8)
http://www.wikidata.org/entity/Q10345241,Jericoacoara National Park,Бразилия,Южная Америка,65.67,2002,,Point(-40.5 -2.8)
http://www.wikidata.org/entity/Q10345244,Сете-Сидадес,Бразилия,Южная Америка,63.04,1961,114,Point(-41.66666667 -4.08333333)
http://www.wikidata.org/entity/Q10345244,Сете-Сидадес,Бразилия,Южная Америка,77,1961,114,Point(-41.66666667 -4.08333333)
http://www.wikidata.org/entity/Q10345245,Discovery National Park,Бразилия,Южная Америка,226.94,1999,,Point(-39.293317 -17.069233)
http://www.wikidata.org/entity/Q10345245,Discovery National Park,Бразилия,Южная Америка,211.29,1999,,Point(-39.293317 -17.069233)
http://www.wikidata.org/entity/Q10345249,Monte Pascoal National Park,Бразилия,Южная Америка,221.88,1961,,Point(-39.27083333 -16.86416667)
http://www.wikidata.org/entity/Q10345249,Monte Pascoal National Park,Бразилия,Южная Америка,138.725,1961,,Point(-39.27083333 -16.86416667)
http://www.wikidata.org/entity/Q10345249,Monte Pascoal National Park,Бразилия,Южная Америка,0.52,1961,,Point(-39.27083333 -16.86416667)
http://www.wikidata.org/entity/Q10345249,Monte Pascoal National Park,Бразилия,Южная Америка,222.4,1961,,Point(-39.27083333 -16.86416667)
http://www.wikidata.org/entity/Q10834066,Mount Augustus National Park,Австралия,Австралия и Океания,91.760576171875,1989,1032,Point(116.844 -24.3306)
http://www.wikidata.org/entity/Q11697913,Пало-Верде,Коста-Рика,Северная Америка,182.55,1978,,Point(-85.32333333 10.39722222)
http://www.wikidata.org/entity/Q11697935,Chinji National Park,Пакистан,Азия,60.95,1987,,Point(72.49193889 33.01024167)
http://www.wikidata.org/entity/Q11955121,Prokletije National Park,Черногория,Европа,166.3,2009,,Point(19.913888888 42.531666666)
http://www.wikidata.org/entity/Q12132935,Тушети,Грузия,Европа,830.07,2003,,Point(45.48694444 42.41)
http://www.wikidata.org/entity/Q12132935,Тушети,Грузия,Европа,830.07,2003,,Point(45.5 42.5)
http://www.wikidata.org/entity/Q12273007,Bafk National Park,Иран,Азия,885.27,2005,,
http://www.wikidata.org/entity/Q12501413,Сколевские Бескиды,Украина,Европа,352.61,1999,,Point(23.3954 49.0658)
http://www.wikidata.org/entity/Q12679228,Defensores del Chaco National Park,Парагвай,Южная Америка,6859,1975,,Point(-60.304 -20.156194444)
http://www.wikidata.org/entity/Q12679228,Defensores del Chaco National Park,Парагвай,Южная Америка,6859,1975,,Point(-60.2 -20.2281)
http://www.wikidata.org/entity/Q12876742,National Park of Eastern Macedonia and Thrace,Греция,Европа,929.47,2008,,Point(25.105386111 41.007861111)
http://www.wikidata.org/entity/Q12876743,Дельта Эвроса,Греция,Европа,128.96,1977,,Point(26.033333333 40.783333333)
http://www.wikidata.org/entity/Q12876746,Национальный парк Схиниас-Марафон,Греция,Европа,14.39,2000,,Point(24.028333 38.151111)
http://www.wikidata.org/entity/Q12876760,Национальный парк Олимп,Греция,Европа,40,1981,,Point(22.358611111 40.085555555)
http://www.wikidata.org/entity/Q13059186,Madhupur National Park,Бангладеш,Азия,84.3243472735488,1962,,Point(90.119377777 24.698302777)
http://www.wikidata.org/entity/Q13220079,Ишкёль,Тунис,Африка,126,1980,,Point(9.655444 37.123444)
http://www.wikidata.org/entity/Q14201448,Aguas Turbias National Park,Белиз,Северная Америка,3622,1994,,Point(-89.13852 17.84116)
http://www.wikidata.org/entity/Q14201448,Aguas Turbias National Park,Белиз,Северная Америка,35.41,1994,,Point(-89.13852 17.84116)
http://www.wikidata.org/entity/Q14202898,Bacalar Chico National Park,Белиз,Северная Америка,45.1,1996,,Point(-87.86453 18.12938)
http://www.wikidata.org/entity/Q14206230,Belum Temenggor Forest Reserve,Малайзия,Азия,117000,2003,,Point(101.38 5.67)
http://www.wikidata.org/entity/Q14209011,Five Blues Lake National Park,Белиз,Северная Америка,16.43,1994,,Point(-88.58 17.135)
http://www.wikidata.org/entity/Q14209011,Five Blues Lake National Park,Белиз,Северная Америка,17.2,1994,,Point(-88.58 17.135)
http://www.wikidata.org/entity/Q14215140,Mayflower Bocawina National Park,Белиз,Северная Америка,28.68,2001,,Point(-88.38333 16.91667)
http://www.wikidata.org/entity/Q14915623,Færder National Park,Норвегия,Европа,340.3131449,2013,,Point(10.51 59.15)
http://www.wikidata.org/entity/Q14915623,Færder National Park,Норвегия,Европа,340,2013,,Point(10.51 59.15)
http://www.wikidata.org/entity/Q15051136,Alatish National Park,Эфиопия,Африка,2.665,2006,,Point(35.06388889 11.09722222)
http://www.wikidata.org/entity/Q15058700,Percy Isles National Park,Австралия,Австралия и Океания,3518,2010,,Point(150.2723399 -21.6700919)
http://www.wikidata.org/entity/Q15058700,Percy Isles National Park,Австралия,Австралия и Океания,34.4388208007813,2010,,Point(150.2723399 -21.6700919)
http://www.wikidata.org/entity/Q15061980,Woowoonga National Park,Австралия,Австралия и Океания,265,2006,241,Point(152.1197115 -25.4925625)
http://www.wikidata.org/entity/Q15061980,Woowoonga National Park,Австралия,Австралия и Океания,26.4174462890625,2006,241,Point(152.1197115 -25.4925625)
http://www.wikidata.org/entity/Q15061980,Woowoonga National Park,Австралия,Австралия и Океания,265,2006,241,Point(152.124722222 -25.455)
http://www.wikidata.org/entity/Q15061980,Woowoonga National Park,Австралия,Австралия и Океания,26.4174462890625,2006,241,Point(152.124722222 -25.455)
http://www.wikidata.org/entity/Q15124864,Pinnacles National Park,Австралия,Австралия и Океания,11.0220251464844,2011,,Point(146.5714554 -19.4270034)
http://www.wikidata.org/entity/Q15124864,Pinnacles National Park,Австралия,Австралия и Океания,1137,2011,,Point(146.5714554 -19.4270034)
http://www.wikidata.org/entity/Q15206232,Byeonsan-bando National Park,Республика Корея,Азия,154644,1988,,Point(126.586 35.644)
http://www.wikidata.org/entity/Q15243648,Magoe National Park,Мозамбик,Африка,3500,2013,,Point(31.897693 -15.985356)
http://www.wikidata.org/entity/Q15252301,Mayon Volcano Natural Park,Филиппины,Азия,5803,1938,2353,Point(123.685 13.25666667)
http://www.wikidata.org/entity/Q15252301,Mayon Volcano Natural Park,Филиппины,Азия,5803,2000,2353,Point(123.685 13.25666667)
http://www.wikidata.org/entity/Q15253488,Minneriya National Park,Шри-Ланка,Азия,89,1997,,Point(80.84888889 7.97888889)
http://www.wikidata.org/entity/Q15838244,Орхей,Молдова,Европа,337.9209,2013,,Point(28.966666666 47.3)
http://www.wikidata.org/entity/Q15867509,Yendegaia National Park,Чили,Южная Америка,150612,2013,,Point(-68.823255 -54.848992)
http://www.wikidata.org/entity/Q16070157,Национальный парк Озеро Арпи,Армения,Азия,250,2009,,Point(43.643056 41.054444)
http://www.wikidata.org/entity/Q16331019,Kotychi and Strofylia Wetlands National Park,Греция,Европа,159.75,2009,,Point(21.37094 38.1218292)
http://www.wikidata.org/entity/Q16508549,Казбегский национальный парк,Грузия,Европа,86.87,2007,,Point(44.633333 42.65)
http://www.wikidata.org/entity/Q16586347,Boa Nova national park,Бразилия,Южная Америка,270,2010,,Point(-40.126 -14.395)
http://www.wikidata.org/entity/Q16586347,Boa Nova national park,Бразилия,Южная Америка,120.65,2010,,Point(-40.126 -14.395)
http://www.wikidata.org/entity/Q16586347,Boa Nova national park,Бразилия,Южная Америка,270,2010,,Point(-40.2 -14.35)
http://www.wikidata.org/entity/Q16586347,Boa Nova national park,Бразилия,Южная Америка,120.65,2010,,Point(-40.2 -14.35)
http://www.wikidata.org/entity/Q16616378,Morro Moreno National Park,Чили,Южная Америка,73.1389,2010,,Point(-70.56555556 -23.46444444)
http://www.wikidata.org/entity/Q16616389,San Miguel national park,Уругвай,Южная Америка,15.42,1937,3,Point(-53.543055555 -33.710555555)
http://www.wikidata.org/entity/Q16616389,San Miguel national park,Уругвай,Южная Америка,15.42,1937,3,Point(-53.53333333 -33.6975)
http://www.wikidata.org/entity/Q16622739,Patagonia National Park,Аргентина,Южная Америка,528.11,2015,,Point(-71.316944444 -47.159166666)
http://www.wikidata.org/entity/Q16622740,Patagonia National Park,Чили,Южная Америка,3045.2775,2018,,Point(-72.484722 -47.118333)
http://www.wikidata.org/entity/Q16904181,Ypoá National Park,Парагвай,Южная Америка,1000,1992,,Point(-57.4289 -25.9114)
http://www.wikidata.org/entity/Q16911654,Laguna del Laja National Park,Чили,Южная Америка,119,1958,2612,Point(-71.25 -37.35)
http://www.wikidata.org/entity/Q16911654,Laguna del Laja National Park,Чили,Южная Америка,116,1958,2612,Point(-71.25 -37.35)
http://www.wikidata.org/entity/Q17019710,Siniaka-Minia National Park,Чад,Африка,4643,1961,,
http://www.wikidata.org/entity/Q17265018,Jamanxim National Park,Бразилия,Южная Америка,8628.87,2006,204,Point(-55.866417 -5.740611)
http://www.wikidata.org/entity/Q17265018,Jamanxim National Park,Бразилия,Южная Америка,8597.97,2006,204,Point(-55.866417 -5.740611)
http://www.wikidata.org/entity/Q17265421,Campos Amazônicos National Park,Бразилия,Южная Америка,9613.11,2006,128,Point(-61.483278 -8.542556)
http://www.wikidata.org/entity/Q17265421,Campos Amazônicos National Park,Бразилия,Южная Америка,9613.11,2006,141,Point(-61.483278 -8.542556)
http://www.wikidata.org/entity/Q17374416,Portobelo National Park,Панама,Северная Америка,359.29,1976,,
http://www.wikidata.org/entity/Q17413589,Mudeungsan National Park,Республика Корея,Азия,7545,2012,,Point(126.989 35.144)
http://www.wikidata.org/entity/Q17626186,El Impenetrable National Park,Аргентина,Южная Америка,1280,2014,,Point(-60.9959 -25.0095)
http://www.wikidata.org/entity/Q17745939,Готска-Сандён,Швеция,Европа,44.6388,1909,,Point(19.246057234 58.366313996)
http://www.wikidata.org/entity/Q17745939,Готска-Сандён,Швеция,Европа,7.87422,1909,,Point(19.246057234 58.366313996)
http://www.wikidata.org/entity/Q17745939,Готска-Сандён,Швеция,Европа,30.1747,1909,,Point(19.246057234 58.366313996)
http://www.wikidata.org/entity/Q17745939,Готска-Сандён,Швеция,Европа,36.7643,1909,,Point(19.246057234 58.366313996)
http://www.wikidata.org/entity/Q17749860,Médanos del Chaco National Park,Парагвай,Южная Америка,514233,2003,,Point(-61.8113 -20.371948)
http://www.wikidata.org/entity/Q17749860,Médanos del Chaco National Park,Парагвай,Южная Америка,514233,2003,,Point(-61.5667 -20.3)
http://www.wikidata.org/entity/Q18088121,Rio Novo National Park,Бразилия,Южная Америка,5380.89,2006,257,Point(-56.671111 -7.952028)
http://www.wikidata.org/entity/Q18088121,Rio Novo National Park,Бразилия,Южная Америка,5380.89,2006,257,Point(-56.671111 -7.952028)
http://www.wikidata.org/entity/Q18167998,Национальный парк Куасуиттук,Канада,Северная Америка,11000,2015,,Point(-101.031111111 76.124166666)
http://www.wikidata.org/entity/Q18353304,Toorale National Park,Австралия,Австралия и Океания,30866,2010,104,Point(145.401 -30.265)
http://www.wikidata.org/entity/Q18353304,Toorale National Park,Австралия,Австралия и Океания,306.4753125,2010,104,Point(145.401 -30.265)
http://www.wikidata.org/entity/Q18378371,Murrumbidgee Valley National Park,Австралия,Австралия и Океания,130.273525390625,2010,,Point(146.201 -34.715)
http://www.wikidata.org/entity/Q18378371,Murrumbidgee Valley National Park,Австралия,Австралия и Океания,130.273525390625,2016,,Point(146.201 -34.715)
http://www.wikidata.org/entity/Q19870520,Adelaide International Bird Sanctuary National Park - Winaityinaityi Pangkara National Park,Австралия,Австралия и Океания,147.57685546875,2017,,Point(138.398 -34.5944)
http://www.wikidata.org/entity/Q19909159,Национальный парк «Шантарские острова»,Россия,Европа,5150,2013,,Point(137.5 55.0)
http://www.wikidata.org/entity/Q19966843,El Avila National park,Венесуэла,Южная Америка,851.92,1958,2765,Point(-66.866666666 10.533333333)
http://www.wikidata.org/entity/Q20022191,Salar del Huasco National Park,Чили,Южная Америка,99.5,1996,3786,Point(-68.85 -20.3)
http://www.wikidata.org/entity/Q20022191,Salar del Huasco National Park,Чили,Южная Америка,99.5,2023,3786,Point(-68.85 -20.3)
http://www.wikidata.org/entity/Q20031360,Mounts Banahaw–San Cristobal Protected Landscape,Филиппины,Азия,113.11,1921,,Point(121.48583333 14.05361111)
http://www.wikidata.org/entity/Q20747351,Mount Arayat National Park,Филиппины,Азия,3836,1937,,Point(120.742 15.2)
http://www.wikidata.org/entity/Q20747351,Mount Arayat National Park,Филиппины,Азия,3836,1937,,Point(120.744 15.1981)
http://www.wikidata.org/entity/Q21074636,Asir National Park,Саудовская Аравия,Азия,4500,1981,,Point(42.352294 18.310203)
http://www.wikidata.org/entity/Q21484382,Djebel Aissa National Park,Алжир,Африка,24400,2003,,Point(-0.486 32.873)
http://www.wikidata.org/entity/Q21538562,Possession Island National Park,Австралия,Австралия и Океания,4.89649749755859,1977,9,Point(142.398055555 -10.725277777)
http://www.wikidata.org/entity/Q21538562,Possession Island National Park,Австралия,Австралия и Океания,4.89649749755859,1999,9,Point(142.398055555 -10.725277777)
http://www.wikidata.org/entity/Q21539804,Kay Rala Xanana Gusmão National Park,Восточный Тимор,Азия,12623,2015,,Point(125.59166667 -8.93333333)
http://www.wikidata.org/entity/Q21789803,Sena Oura National Park,Чад,Африка,735.2,2008,,Point(14.59388889 9.09583333)
http://www.wikidata.org/entity/Q21924174,Wellington National Park,Австралия,Австралия и Океания,17415,2000,261,Point(115.947761111 -33.435861111)
http://www.wikidata.org/entity/Q21924174,Wellington National Park,Австралия,Австралия и Океания,174.33412109375,2000,261,Point(115.947761111 -33.435861111)
http://www.wikidata.org/entity/Q21929351,Clements Gap Conservation Park,Австралия,Австралия и Океания,7.9,1963,42,Point(138.0761 -33.49232)
http://www.wikidata.org/entity/Q21930177,Hilliger National Park,Австралия,Австралия и Океания,169.86400390625,2004,103,Point(115.6519506 -34.2445647)
http://www.wikidata.org/entity/Q21930359,Kent Group National Park,Австралия,Австралия и Океания,138.941189769079,1971,57,Point(147.28 -39.47)
http://www.wikidata.org/entity/Q21930359,Kent Group National Park,Австралия,Австралия и Океания,151.253583015396,1971,57,Point(147.28 -39.47)
http://www.wikidata.org/entity/Q21930359,Kent Group National Park,Австралия,Австралия и Океания,22.6362906804262,1971,57,Point(147.28 -39.47)
http://www.wikidata.org/entity/Q21930646,Kinrara National Park,Австралия,Австралия и Океания,758,2003,671,Point(144.948611111 -18.449166666)
http://www.wikidata.org/entity/Q21930646,Kinrara National Park,Австралия,Австралия и Океания,76.085673828125,2003,671,Point(144.948611111 -18.449166666)
http://www.wikidata.org/entity/Q21930646,Kinrara National Park,Австралия,Австралия и Океания,758,2003,671,Point(144.964716 -18.4480698)
http://www.wikidata.org/entity/Q21930646,Kinrara National Park,Австралия,Австралия и Океания,76.085673828125,2003,671,Point(144.964716 -18.4480698)
http://www.wikidata.org/entity/Q21930913,Kalyarr National Park,Австралия,Австралия и Океания,407.7909375,2016,78,Point(144.3226 -34.3113)
http://www.wikidata.org/entity/Q21931317,Korung National Park,Австралия,Австралия и Океания,6344,1995,245,Point(116.0946144 -32.0507501)
http://www.wikidata.org/entity/Q21931317,Korung National Park,Австралия,Австралия и Океания,6344,2004,245,Point(116.0946144 -32.0507501)
http://www.wikidata.org/entity/Q21931317,Korung National Park,Австралия,Австралия и Океания,63.5384814453125,1995,245,Point(116.0946144 -32.0507501)
http://www.wikidata.org/entity/Q21931317,Korung National Park,Австралия,Австралия и Океания,63.5384814453125,2004,245,Point(116.0946144 -32.0507501)
http://www.wikidata.org/entity/Q21933821,Midgegooroo National Park,Австралия,Австралия и Океания,24.9310180664062,2004,208,Point(116.128611111 -32.143333333)
http://www.wikidata.org/entity/Q21937293,Wiltshire-Butler National Park,Австралия,Австралия и Океания,116.491806640625,2004,134,Point(115.4953 -34.030561111)
http://www.wikidata.org/entity/Q21968217,Iytwelepenty / Davenport Ranges National Park,Австралия,Австралия и Океания,1278.38436294556,2011,512,Point(134.9681 -20.858219444)
http://www.wikidata.org/entity/Q21968308,Capertee National Park,Австралия,Австралия и Океания,55.534404296875,2016,427,Point(150.0346 -33.0318)
http://www.wikidata.org/entity/Q21971995,Malabar Headland National Park,Австралия,Австралия и Океания,18,2012,49,Point(151.25075 -33.95554)
http://www.wikidata.org/entity/Q21971995,Malabar Headland National Park,Австралия,Австралия и Океания,18,2016,49,Point(151.25075 -33.95554)
http://www.wikidata.org/entity/Q21971995,Malabar Headland National Park,Австралия,Австралия и Океания,0.758430557250977,2012,49,Point(151.25075 -33.95554)
