park,parkLabel,country,countryLabel,area,inception,highestPoint,highestPointLabel,elevation
http://www.wikidata.org/entity/Q1740067,Keverstone National Park,http://www.wikidata.org/entity/Q408,Австралия,18.576669921875,2011-01-01T00:00:00Z,,,824
http://www.wikidata.org/entity/Q1554327,Галл-Рок,http://www.wikidata.org/entity/Q408,Австралия,21.07033203125,2006-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2469996,Домоглед-Валя-Черна,http://www.wikidata.org/entity/Q218,Румыния,61658.00152,2000-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1992720,Nimule National Park,http://www.wikidata.org/entity/Q958,Южный Судан,410,1954-01-01T00:00:00Z,,,640
http://www.wikidata.org/entity/Q1560973,Mirima National Park,http://www.wikidata.org/entity/Q408,Австралия,2068,1982-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1969043,Sapo National Park,http://www.wikidata.org/entity/Q1014,Либерия,1804,1983-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1571056,Наттай,http://www.wikidata.org/entity/Q408,Австралия,489,1991-01-01T00:00:00Z,,,562
http://www.wikidata.org/entity/Q111144501,Santiago Glaciers National Park,http://www.wikidata.org/entity/Q298,Чили,75000,,,,
http://www.wikidata.org/entity/Q1738788,Национальный парк Кеннеди-Рендж,http://www.wikidata.org/entity/Q408,Австралия,1.417,1993-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1970895,Нордре Исфьорден,http://www.wikidata.org/entity/Q20,Норвегия,2954,2003-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1988901,Prespes National Park,http://www.wikidata.org/entity/Q41,Греция,250,1974-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1560973,Mirima National Park,http://www.wikidata.org/entity/Q408,Австралия,2068,1989-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1571056,Наттай,http://www.wikidata.org/entity/Q408,Австралия,509.99,2016-01-01T00:00:00Z,,,562
http://www.wikidata.org/entity/Q1976764,Tapin Tops National Park,http://www.wikidata.org/entity/Q408,Австралия,108.893896484375,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1567460,Ньика (национальный парк),http://www.wikidata.org/entity/Q1020,Малави,3214,1965-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1562707,Juruena National Park,http://www.wikidata.org/entity/Q155,Бразилия,19000,2006-01-01T00:00:00Z,,,136
http://www.wikidata.org/entity/Q1724651,Warra National Park,http://www.wikidata.org/entity/Q408,Австралия,20.1533020019531,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1993949,Нитмилук,http://www.wikidata.org/entity/Q408,Австралия,1131.729765625,0001-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q110541232,Q110541232,http://www.wikidata.org/entity/Q114,Кения,22812,1948-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1969017,Национальный парк Шебеник-Ябланица,http://www.wikidata.org/entity/Q222,Албания,33927.7,2008-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1982368,New England National Park,http://www.wikidata.org/entity/Q408,Австралия,72241,1935-01-01T00:00:00Z,,,279
http://www.wikidata.org/entity/Q111238811,Van Mijenfjorden National Park,http://www.wikidata.org/entity/Q20,Норвегия,4251,2021-06-18T00:00:00Z,,,
http://www.wikidata.org/entity/Q1737898,Keibul Lamjao National Park,http://www.wikidata.org/entity/Q668,Индия,40,1977-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1734673,Karuah National Park,http://www.wikidata.org/entity/Q408,Австралия,35.237265625,2007-07-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1734673,Karuah National Park,http://www.wikidata.org/entity/Q408,Австралия,35.237265625,2008-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1735116,Mount Data National Park,http://www.wikidata.org/entity/Q928,Филиппины,3352,1940-01-01T00:00:00Z,,,2170
http://www.wikidata.org/entity/Q1740067,Keverstone National Park,http://www.wikidata.org/entity/Q408,Австралия,10,2011-01-01T00:00:00Z,,,824
http://www.wikidata.org/entity/Q1554389,Gumbaynggirr National Park,http://www.wikidata.org/entity/Q408,Австралия,48.9535302734375,2007-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1740765,Kiang West National Park,http://www.wikidata.org/entity/Q1005,Гамбия,19,1987-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1554389,Gumbaynggirr National Park,http://www.wikidata.org/entity/Q408,Австралия,48.9535302734375,2007-08-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q114299816,Sierra de la Macarena National Nature Park,http://www.wikidata.org/entity/Q739,Колумбия,619438.67,1971-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1571138,Kanangra-Boyd National Park,http://www.wikidata.org/entity/Q408,Австралия,718.044375,2018-01-01T00:00:00Z,,,1130
http://www.wikidata.org/entity/Q1567025,Malá Fatra National Park,http://www.wikidata.org/entity/Q214,Словакия,22380.774,1988-04-01T00:00:00Z,http://www.wikidata.org/entity/Q1421203,Вельки Кривань,1708.8
http://www.wikidata.org/entity/Q1738788,Национальный парк Кеннеди-Рендж,http://www.wikidata.org/entity/Q408,Австралия,1422.7525,1993-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q109819288,Национальный парк «Дурмень»,http://www.wikidata.org/entity/Q265,Узбекистан,32.4,2014-06-05T00:00:00Z,,,
http://www.wikidata.org/entity/Q1733755,Karlamilyi National Park,http://www.wikidata.org/entity/Q408,Австралия,12837,1977-01-01T00:00:00Z,,,307
http://www.wikidata.org/entity/Q1969065,Tirgua National Park,http://www.wikidata.org/entity/Q717,Венесуэла,910,1992-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1557392,Гутулиа (национальный парк),http://www.wikidata.org/entity/Q20,Норвегия,23,1968-06-20T00:00:00Z,,,
http://www.wikidata.org/entity/Q1742613,Scheyville National Park,http://www.wikidata.org/entity/Q408,Австралия,9.33219543457031,1996-01-01T00:00:00Z,,,30
http://www.wikidata.org/entity/Q1973215,Южная Луангва,http://www.wikidata.org/entity/Q953,Замбия,9050,1938-01-01T00:00:00Z,,,586
http://www.wikidata.org/entity/Q1554546,Ганбауэр (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,9330,2010-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1568129,Энгсё,http://www.wikidata.org/entity/Q34,Швеция,68.6,1909-05-24T00:00:00Z,,,
http://www.wikidata.org/entity/Q1568129,Энгсё,http://www.wikidata.org/entity/Q34,Швеция,194.9,1909-05-24T00:00:00Z,,,
http://www.wikidata.org/entity/Q1568129,Энгсё,http://www.wikidata.org/entity/Q34,Швеция,79.13,1909-05-24T00:00:00Z,,,
http://www.wikidata.org/entity/Q1571138,Kanangra-Boyd National Park,http://www.wikidata.org/entity/Q408,Австралия,718.044375,1969-12-03T00:00:00Z,,,1130
http://www.wikidata.org/entity/Q1974494,Тижука,http://www.wikidata.org/entity/Q155,Бразилия,3958,1961-01-01T00:00:00Z,,,538
http://www.wikidata.org/entity/Q1974494,Тижука,http://www.wikidata.org/entity/Q155,Бразилия,39.58,1961-01-01T00:00:00Z,,,538
http://www.wikidata.org/entity/Q1727012,Ulidarra National Park,http://www.wikidata.org/entity/Q408,Австралия,6.83561706542969,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1982368,New England National Park,http://www.wikidata.org/entity/Q408,Австралия,711.772578125,2012-01-01T00:00:00Z,,,279
http://www.wikidata.org/entity/Q1568129,Энгсё,http://www.wikidata.org/entity/Q34,Швеция,115.761,1909-05-24T00:00:00Z,,,
http://www.wikidata.org/entity/Q1993949,Нитмилук,http://www.wikidata.org/entity/Q408,Австралия,2.921,0001-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1725911,Долина Валбоны,http://www.wikidata.org/entity/Q222,Албания,8000,1966-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1571380,Хванге (национальный парк),http://www.wikidata.org/entity/Q954,Зимбабве,14651,1930-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1969050,Национальный парк Сьерра-Невада,http://www.wikidata.org/entity/Q29,Испания,85882.89465,1999-01-11T00:00:00Z,http://www.wikidata.org/entity/Q209528,Муласен,1818
http://www.wikidata.org/entity/Q1568376,Litchfield National Park,http://www.wikidata.org/entity/Q408,Австралия,1.461,1986-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1571056,Наттай,http://www.wikidata.org/entity/Q408,Австралия,509.99,1991-01-01T00:00:00Z,,,562
http://www.wikidata.org/entity/Q1886230,Tooloom National Park,http://www.wikidata.org/entity/Q408,Австралия,438,1999-01-01T00:00:00Z,,,580
http://www.wikidata.org/entity/Q1984244,Дилижанский национальный парк,http://www.wikidata.org/entity/Q399,Армения,240,2002-01-01T00:00:00Z,,,1685
http://www.wikidata.org/entity/Q1739148,Keppel Bay Islands National Park,http://www.wikidata.org/entity/Q408,Австралия,7.17619750976563,2014-01-01T00:00:00Z,,,15
http://www.wikidata.org/entity/Q2231459,Worimi National Park,http://www.wikidata.org/entity/Q408,Австралия,18.6846044921875,2007-02-01T00:00:00Z,,,12
http://www.wikidata.org/entity/Q2096005,Уошпул,http://www.wikidata.org/entity/Q408,Австралия,27715,1983-01-01T00:00:00Z,,,643
http://www.wikidata.org/entity/Q2095735,Willi Willi National Park,http://www.wikidata.org/entity/Q408,Австралия,305.431796875,1996-01-01T00:00:00Z,,,928
http://www.wikidata.org/entity/Q2269548,Семпре-Вивас,http://www.wikidata.org/entity/Q155,Бразилия,1241,2002-12-13T00:00:00Z,,,
http://www.wikidata.org/entity/Q2109503,Wolfe Creek Meteorite Crater National Park,http://www.wikidata.org/entity/Q408,Австралия,14.545966796875,1969-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2095735,Willi Willi National Park,http://www.wikidata.org/entity/Q408,Австралия,305.431796875,2018-01-01T00:00:00Z,,,928
http://www.wikidata.org/entity/Q2109503,Wolfe Creek Meteorite Crater National Park,http://www.wikidata.org/entity/Q408,Австралия,14.545966796875,1972-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2260738,Скотт (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,33,1959-01-01T00:00:00Z,,,16
http://www.wikidata.org/entity/Q2269548,Семпре-Вивас,http://www.wikidata.org/entity/Q155,Бразилия,124155,2002-12-13T00:00:00Z,,,
http://www.wikidata.org/entity/Q2260738,Скотт (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,33.2228588867187,1959-01-01T00:00:00Z,,,16
http://www.wikidata.org/entity/Q2325342,Mount Merbabu National Park,http://www.wikidata.org/entity/Q252,Индонезия,67,2004-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2347510,Wollumbin National Park,http://www.wikidata.org/entity/Q408,Австралия,42.482958984375,1967-01-01T00:00:00Z,,,964
http://www.wikidata.org/entity/Q2006345,Подийи,http://www.wikidata.org/entity/Q213,Чехия,6279.2521,1991-07-01T00:00:00Z,http://www.wikidata.org/entity/Q23825470,Býčí hora,207
http://www.wikidata.org/entity/Q2006345,Подийи,http://www.wikidata.org/entity/Q213,Чехия,6279.2521,1991-07-01T00:00:00Z,http://www.wikidata.org/entity/Q23825470,Býčí hora,536
http://www.wikidata.org/entity/Q2266463,Шапада-Диамантина,http://www.wikidata.org/entity/Q155,Бразилия,1540,1985-01-01T00:00:00Z,,,1301
http://www.wikidata.org/entity/Q2016058,Strzelecki National Park,http://www.wikidata.org/entity/Q408,Австралия,76.3465777868591,1967-01-01T00:00:00Z,http://www.wikidata.org/entity/Q21899933,Strzelecki Peaks,438
http://www.wikidata.org/entity/Q2043976,Катимбау,http://www.wikidata.org/entity/Q155,Бразилия,623,2002-12-13T00:00:00Z,,,
http://www.wikidata.org/entity/Q2118139,Pumicestone National Park,http://www.wikidata.org/entity/Q408,Австралия,164,2010-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2043976,Катимбау,http://www.wikidata.org/entity/Q155,Бразилия,62295,2002-12-13T00:00:00Z,,,
http://www.wikidata.org/entity/Q2266463,Шапада-Диамантина,http://www.wikidata.org/entity/Q155,Бразилия,152142,1985-01-01T00:00:00Z,,,1301
http://www.wikidata.org/entity/Q2104482,Поронгуруп,http://www.wikidata.org/entity/Q408,Австралия,25,1957-01-01T00:00:00Z,,,309
http://www.wikidata.org/entity/Q2003663,Бундала,http://www.wikidata.org/entity/Q854,Шри-Ланка,62,1993-01-04T00:00:00Z,,,
http://www.wikidata.org/entity/Q2304246,South Cumberland Islands National Park,http://www.wikidata.org/entity/Q408,Австралия,316,1994-01-01T00:00:00Z,,,18
http://www.wikidata.org/entity/Q2118139,Pumicestone National Park,http://www.wikidata.org/entity/Q408,Австралия,164,2018-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2110735,Уэйчиникап (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,39.7467272949219,1990-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2096005,Уошпул,http://www.wikidata.org/entity/Q408,Австралия,58678,1983-01-01T00:00:00Z,,,643
http://www.wikidata.org/entity/Q2217910,Yanununbeyan National Park,http://www.wikidata.org/entity/Q408,Австралия,34.8658813476562,2001-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2104482,Поронгуруп,http://www.wikidata.org/entity/Q408,Австралия,26.8590234375,1957-01-01T00:00:00Z,,,309
http://www.wikidata.org/entity/Q2217910,Yanununbeyan National Park,http://www.wikidata.org/entity/Q408,Австралия,34.8658813476562,2003-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2347510,Wollumbin National Park,http://www.wikidata.org/entity/Q408,Австралия,42.482958984375,2009-01-01T00:00:00Z,,,964
http://www.wikidata.org/entity/Q2211959,Национальный парк Сагарматха,http://www.wikidata.org/entity/Q837,Непал,1148,1976-01-01T00:00:00Z,http://www.wikidata.org/entity/Q513,Джомолунгма,
http://www.wikidata.org/entity/Q2288381,Симпсон-дезерт,http://www.wikidata.org/entity/Q408,Австралия,10.12,2011-01-01T00:00:00Z,,,56
http://www.wikidata.org/entity/Q2060502,Серра-Жерал,http://www.wikidata.org/entity/Q155,Бразилия,17302,1992-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2060502,Серра-Жерал,http://www.wikidata.org/entity/Q155,Бразилия,173.02,1992-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2043817,Krkonoše National Park,http://www.wikidata.org/entity/Q213,Чехия,36352.1299,1963-05-17T00:00:00Z,http://www.wikidata.org/entity/Q617511,Снежка,1603
http://www.wikidata.org/entity/Q2211959,Национальный парк Сагарматха,http://www.wikidata.org/entity/Q837,Непал,124400,1976-01-01T00:00:00Z,http://www.wikidata.org/entity/Q513,Джомолунгма,
http://www.wikidata.org/entity/Q2095735,Willi Willi National Park,http://www.wikidata.org/entity/Q408,Австралия,1610,1996-01-01T00:00:00Z,,,928
http://www.wikidata.org/entity/Q2104482,Поронгуруп,http://www.wikidata.org/entity/Q408,Австралия,2685.88660516,1957-01-01T00:00:00Z,,,309
http://www.wikidata.org/entity/Q2095735,Willi Willi National Park,http://www.wikidata.org/entity/Q408,Австралия,1610,2018-01-01T00:00:00Z,,,928
http://www.wikidata.org/entity/Q2347510,Wollumbin National Park,http://www.wikidata.org/entity/Q408,Австралия,2380,1967-01-01T00:00:00Z,,,964
http://www.wikidata.org/entity/Q2095735,Willi Willi National Park,http://www.wikidata.org/entity/Q408,Австралия,2987,1996-01-01T00:00:00Z,,,928
http://www.wikidata.org/entity/Q2008560,Oakview National Park,http://www.wikidata.org/entity/Q408,Австралия,35.13138671875,2010-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2095735,Willi Willi National Park,http://www.wikidata.org/entity/Q408,Австралия,2987,2018-01-01T00:00:00Z,,,928
http://www.wikidata.org/entity/Q2231459,Worimi National Park,http://www.wikidata.org/entity/Q408,Австралия,1826,2018-01-01T00:00:00Z,,,12
http://www.wikidata.org/entity/Q2347510,Wollumbin National Park,http://www.wikidata.org/entity/Q408,Австралия,4117,1967-01-01T00:00:00Z,,,964
http://www.wikidata.org/entity/Q2316148,St Helena Island National Park,http://www.wikidata.org/entity/Q408,Австралия,751,1979-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2097137,Вашловани,http://www.wikidata.org/entity/Q230,Грузия,251.14,1935-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2054006,Santa Teresa National Park,http://www.wikidata.org/entity/Q77,Уругвай,10.5,,,,43
http://www.wikidata.org/entity/Q2104482,Поронгуруп,http://www.wikidata.org/entity/Q408,Австралия,25,1971-01-01T00:00:00Z,,,309
http://www.wikidata.org/entity/Q2104042,Poona National Park,http://www.wikidata.org/entity/Q408,Австралия,5368,2008-01-01T00:00:00Z,,,7
http://www.wikidata.org/entity/Q2110735,Уэйчиникап (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,40,1990-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2316148,St Helena Island National Park,http://www.wikidata.org/entity/Q408,Австралия,0.801527099609375,1979-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2231459,Worimi National Park,http://www.wikidata.org/entity/Q408,Австралия,18.6846044921875,2018-01-01T00:00:00Z,,,12
http://www.wikidata.org/entity/Q2091798,Рейса,http://www.wikidata.org/entity/Q20,Норвегия,803,1986-11-28T00:00:00Z,,,
http://www.wikidata.org/entity/Q2289215,Single National Park,http://www.wikidata.org/entity/Q408,Австралия,2558,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2096005,Уошпул,http://www.wikidata.org/entity/Q408,Австралия,0,2008-01-01T00:00:00Z,,,643
http://www.wikidata.org/entity/Q2288381,Симпсон-дезерт,http://www.wikidata.org/entity/Q408,Австралия,10144.695625,2011-01-01T00:00:00Z,,,56
http://www.wikidata.org/entity/Q2316148,St Helena Island National Park,http://www.wikidata.org/entity/Q408,Австралия,751,1994-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2217910,Yanununbeyan National Park,http://www.wikidata.org/entity/Q408,Австралия,352,2001-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2104482,Поронгуруп,http://www.wikidata.org/entity/Q408,Австралия,26.8590234375,1971-01-01T00:00:00Z,,,309
http://www.wikidata.org/entity/Q2304246,South Cumberland Islands National Park,http://www.wikidata.org/entity/Q408,Австралия,31.376845703125,1994-01-01T00:00:00Z,,,18
http://www.wikidata.org/entity/Q2217910,Yanununbeyan National Park,http://www.wikidata.org/entity/Q408,Австралия,352,2003-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2053999,Utría National Natural Park,http://www.wikidata.org/entity/Q739,Колумбия,54.3,1987-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2304246,South Cumberland Islands National Park,http://www.wikidata.org/entity/Q408,Австралия,316,2000-01-01T00:00:00Z,,,18
http://www.wikidata.org/entity/Q2347510,Wollumbin National Park,http://www.wikidata.org/entity/Q408,Австралия,2380,2009-01-01T00:00:00Z,,,964
http://www.wikidata.org/entity/Q1999046,The Broads,http://www.wikidata.org/entity/Q145,Великобритания,303,1988-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2316148,St Helena Island National Park,http://www.wikidata.org/entity/Q408,Австралия,0.801527099609375,1994-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2016058,Strzelecki National Park,http://www.wikidata.org/entity/Q408,Австралия,4216,1967-01-01T00:00:00Z,http://www.wikidata.org/entity/Q21899933,Strzelecki Peaks,438
http://www.wikidata.org/entity/Q2090073,Иль-Зембра-э-Зембрета,http://www.wikidata.org/entity/Q948,Тунис,570,1977-04-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2104042,Poona National Park,http://www.wikidata.org/entity/Q408,Австралия,5368,1991-01-01T00:00:00Z,,,7
http://www.wikidata.org/entity/Q2145431,Repulse Islands National Park,http://www.wikidata.org/entity/Q408,Австралия,1.41402130126953,1998-01-01T00:00:00Z,,,27
http://www.wikidata.org/entity/Q2347510,Wollumbin National Park,http://www.wikidata.org/entity/Q408,Австралия,4117,2009-01-01T00:00:00Z,,,964
http://www.wikidata.org/entity/Q2042871,Oxley Wild Rivers National Park,http://www.wikidata.org/entity/Q408,Австралия,1490.06796875,1986-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2104482,Поронгуруп,http://www.wikidata.org/entity/Q408,Австралия,2685.88660516,1971-01-01T00:00:00Z,,,309
http://www.wikidata.org/entity/Q2288381,Симпсон-дезерт,http://www.wikidata.org/entity/Q408,Австралия,10.12,1967-01-01T00:00:00Z,,,56
http://www.wikidata.org/entity/Q2266782,Seiland National Park,http://www.wikidata.org/entity/Q20,Норвегия,316,2006-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2145431,Repulse Islands National Park,http://www.wikidata.org/entity/Q408,Австралия,1.41402130126953,1994-01-01T00:00:00Z,,,27
http://www.wikidata.org/entity/Q2104042,Poona National Park,http://www.wikidata.org/entity/Q408,Австралия,53.497685546875,2008-01-01T00:00:00Z,,,7
http://www.wikidata.org/entity/Q2096005,Уошпул,http://www.wikidata.org/entity/Q408,Австралия,27715,2008-01-01T00:00:00Z,,,643
http://www.wikidata.org/entity/Q2008560,Oakview National Park,http://www.wikidata.org/entity/Q408,Австралия,349,2010-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2054002,Pico Bonito National Park,http://www.wikidata.org/entity/Q783,Гондурас,1073,1987-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2120243,Humboldt National Park,http://www.wikidata.org/entity/Q408,Австралия,77.0889208984375,2009-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2289215,Single National Park,http://www.wikidata.org/entity/Q408,Австралия,25.6313305664062,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2104042,Poona National Park,http://www.wikidata.org/entity/Q408,Австралия,53.497685546875,1991-01-01T00:00:00Z,,,7
http://www.wikidata.org/entity/Q2043817,Krkonoše National Park,http://www.wikidata.org/entity/Q213,Чехия,36352.1299,1963-01-01T00:00:00Z,http://www.wikidata.org/entity/Q617511,Снежка,1603
http://www.wikidata.org/entity/Q2042871,Oxley Wild Rivers National Park,http://www.wikidata.org/entity/Q408,Австралия,1490.06796875,2015-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2096005,Уошпул,http://www.wikidata.org/entity/Q408,Австралия,0,1983-01-01T00:00:00Z,,,643
http://www.wikidata.org/entity/Q2072918,Windjana Gorge National Park,http://www.wikidata.org/entity/Q408,Австралия,20.8110986328125,1971-01-01T00:00:00Z,,,106
http://www.wikidata.org/entity/Q2288381,Симпсон-дезерт,http://www.wikidata.org/entity/Q408,Австралия,10144.695625,1967-01-01T00:00:00Z,,,56
http://www.wikidata.org/entity/Q2032704,Саадани,http://www.wikidata.org/entity/Q924,Танзания,1153,2005-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2118139,Pumicestone National Park,http://www.wikidata.org/entity/Q408,Австралия,10.1602325439453,2010-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2145431,Repulse Islands National Park,http://www.wikidata.org/entity/Q408,Австралия,142,1998-01-01T00:00:00Z,,,27
http://www.wikidata.org/entity/Q2231459,Worimi National Park,http://www.wikidata.org/entity/Q408,Австралия,1826,2007-02-01T00:00:00Z,,,12
http://www.wikidata.org/entity/Q2304246,South Cumberland Islands National Park,http://www.wikidata.org/entity/Q408,Австралия,31.376845703125,2000-01-01T00:00:00Z,,,18
http://www.wikidata.org/entity/Q2096005,Уошпул,http://www.wikidata.org/entity/Q408,Австралия,58678,2008-01-01T00:00:00Z,,,643
http://www.wikidata.org/entity/Q2118139,Pumicestone National Park,http://www.wikidata.org/entity/Q408,Австралия,10.1602325439453,2018-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2032704,Саадани,http://www.wikidata.org/entity/Q114,Кения,1153,2005-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2028082,Арикок,http://www.wikidata.org/entity/Q21203,Аруба,34,2000-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2145431,Repulse Islands National Park,http://www.wikidata.org/entity/Q408,Австралия,142,1994-01-01T00:00:00Z,,,27
http://www.wikidata.org/entity/Q2072918,Windjana Gorge National Park,http://www.wikidata.org/entity/Q408,Австралия,2134,1971-01-01T00:00:00Z,,,106
http://www.wikidata.org/entity/Q2571074,Topaz Road National Park,http://www.wikidata.org/entity/Q408,Австралия,378,1977-01-01T00:00:00Z,,,753
http://www.wikidata.org/entity/Q2593051,Woocoo National Park,http://www.wikidata.org/entity/Q408,Австралия,2.43679656982422,2006-01-01T00:00:00Z,,,141
http://www.wikidata.org/entity/Q2483354,Snake Range National Park,http://www.wikidata.org/entity/Q408,Австралия,26877,1998-01-01T00:00:00Z,,,352
http://www.wikidata.org/entity/Q2576838,Yanga National Park,http://www.wikidata.org/entity/Q408,Австралия,3119,2005-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2625399,Кхаптад,http://www.wikidata.org/entity/Q837,Непал,255,1984-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2549607,Jozani Chwaka Bay National Park,http://www.wikidata.org/entity/Q924,Танзания,50,2003-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2483354,Snake Range National Park,http://www.wikidata.org/entity/Q408,Австралия,26877,1972-01-01T00:00:00Z,,,352
http://www.wikidata.org/entity/Q2549832,Warro National Park,http://www.wikidata.org/entity/Q408,Австралия,6032,2006-01-01T00:00:00Z,,,308
http://www.wikidata.org/entity/Q2594415,Wrattens National Park,http://www.wikidata.org/entity/Q408,Австралия,20869,2009-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2580141,Бхитарканика,http://www.wikidata.org/entity/Q668,Индия,145,1975-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2586011,Принс-Риджент,http://www.wikidata.org/entity/Q408,Австралия,5848.17375,1964-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2594415,Wrattens National Park,http://www.wikidata.org/entity/Q408,Австралия,20869,2011-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2576838,Yanga National Park,http://www.wikidata.org/entity/Q408,Австралия,3119,2016-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2599639,Yarrahapinni Wetlands National Park,http://www.wikidata.org/entity/Q408,Австралия,806,2007-02-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2482466,Narrien Range National Park,http://www.wikidata.org/entity/Q408,Австралия,74.5517431640625,1999-01-01T00:00:00Z,,,382
http://www.wikidata.org/entity/Q2549016,Warby-Ovens National Park,http://www.wikidata.org/entity/Q408,Австралия,14750,2010-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2599639,Yarrahapinni Wetlands National Park,http://www.wikidata.org/entity/Q408,Австралия,806,2012-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2576611,Yabbra National Park,http://www.wikidata.org/entity/Q408,Австралия,89.706767578125,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2535413,Vulkathunha-Gammon Ranges National Park,http://www.wikidata.org/entity/Q408,Австралия,1.228,1970-01-01T00:00:00Z,,,961
http://www.wikidata.org/entity/Q2576838,Yanga National Park,http://www.wikidata.org/entity/Q408,Австралия,353.8289453125,2005-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2605019,Канченджанга,http://www.wikidata.org/entity/Q668,Индия,178400,1977-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2639657,Albinia National Park,http://www.wikidata.org/entity/Q408,Австралия,7360,2008-01-01T00:00:00Z,,,
