park,parkLabel,countryLabel,continentLabel,areaKm2,inceptionYear,elevation,coord,instanceType,instanceTypeLabel,visitors,year_x,followers,year_y
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3079.34,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q34918903,национальный парк США,3691191,2013.0,729692.0,2021.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3079.34,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q34918903,национальный парк США,3691191,2013.0,786100.0,2023.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3951393,2011.0,757583.0,2022.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3951393,2011.0,49400.0,2024.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3951393,2011.0,50900.0,2025.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3951393,2011.0,729692.0,2021.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3951393,2011.0,786100.0,2023.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3242644,2006.0,757583.0,2022.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3242644,2006.0,49400.0,2024.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3242644,2006.0,50900.0,2025.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3242644,2006.0,729692.0,2021.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3242644,2006.0,786100.0,2023.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3287595,2021.0,757583.0,2022.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3287595,2021.0,49400.0,2024.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3287595,2021.0,50900.0,2025.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3287595,2021.0,729692.0,2021.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3287595,2021.0,786100.0,2023.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,68906,1920.0,757583.0,2022.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,68906,1920.0,49400.0,2024.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,68906,1920.0,50900.0,2025.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,68906,1920.0,729692.0,2021.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,68906,1920.0,786100.0,2023.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,2268313,2020.0,757583.0,2022.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,2268313,2020.0,49400.0,2024.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,2268313,2020.0,50900.0,2025.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,2268313,2020.0,729692.0,2021.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,2268313,2020.0,786100.0,2023.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,4150217,2015.0,757583.0,2022.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,4150217,2015.0,49400.0,2024.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,4150217,2015.0,50900.0,2025.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,4150217,2015.0,729692.0,2021.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,4150217,2015.0,786100.0,2023.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3124939,1990.0,757583.0,2022.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3124939,1990.0,49400.0,2024.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3124939,1990.0,50900.0,2025.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3124939,1990.0,729692.0,2021.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3124939,1990.0,786100.0,2023.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,1150400,1960.0,757583.0,2022.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,1150400,1960.0,49400.0,2024.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,1150400,1960.0,50900.0,2025.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,1150400,1960.0,729692.0,2021.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,1150400,1960.0,786100.0,2023.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,2277200,1970.0,757583.0,2022.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,2277200,1970.0,49400.0,2024.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,2277200,1970.0,50900.0,2025.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,2277200,1970.0,729692.0,2021.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,2277200,1970.0,786100.0,2023.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3400903,2000.0,757583.0,2022.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3400903,2000.0,49400.0,2024.0
http://www.wikidata.org/entity/Q180402,Йосемити,США,Северная Америка,3027.19,1890.0,2686.0,Point(-119.5375 37.7425),http://www.wikidata.org/entity/Q570116,достопримечательность,3400903,2000.0,50900.0,2025.0
